"seqnames"	"start"	"end"	"width"	"strand"	"block_mean"	"block_sum"	"L"	"PC"	"imp"
"chr2.2233"	"chr2"	219277826	219278255	430	"*"	228.259259259259	6163	27	0.101386662711696	0.0740740740740741
"chr2.2237"	"chr2"	219312718	219313014	297	"*"	185.878787878788	6134	33	0.893898170625898	0.135566188197767
"chr2.2238"	"chr2"	219388615	219388947	333	"*"	213.916666666667	5134	24	0.0757432240268257	0.12280701754386
"chr2.2239"	"chr2"	219418984	219419051	68	"*"	157.166666666667	1886	12	0.196169670354957	0.153508771929825
"chr2.2240"	"chr2"	219448386	219448487	102	"*"	145.714285714286	2040	14	0.203583548264756	0.18796992481203
"chr2.2242"	"chr2"	219496801	219497175	375	"*"	145.717948717949	5683	39	0.0527763418671792	0.175438596491228
"chr2.2244"	"chr2"	219547634	219547900	267	"*"	172.588235294118	2934	17	0.882744084068701	0.151702786377709
"chr2.2245"	"chr2"	219556417	219556652	236	"*"	161.88	4047	25	0.8831683672811	0.155789473684211
"chr2.2246"	"chr2"	219562436	219562700	265	"*"	175	3325	19	0.854456416774852	0.149584487534626
"chr2.2247"	"chr2"	219567288	219567787	500	"*"	201.416666666667	7251	36	0.891319197495049	0.0935672514619883
"chr2.2248"	"chr2"	219568093	219568201	109	"*"	154.416666666667	1853	12	0.89367810109925	0.18859649122807
"chr2.2251"	"chr2"	221570947	221571104	158	"*"	179.142857142857	3762	21	0.036269935359664	0.105263157894737
"chr2.2255"	"chr2"	222289388	222289569	182	"*"	393.75	11025	28	0.283901405942162	0.0206766917293233
"chr2.2256"	"chr2"	222291387	222291435	49	"*"	192.055555555556	3457	18	0.0899369618498793	0.0760233918128655
"chr2.2257"	"chr2"	222292490	222292577	88	"*"	294.9	2949	10	0.464735655975195	0.0157894736842105
"chr2.2258"	"chr2"	222295438	222295714	277	"*"	334.622222222222	15058	45	0.129359949432633	0.0210526315789474
"chr2.2259"	"chr2"	222296996	222297410	415	"*"	255.843137254902	13048	51	0.12758326625288	0.0381836945304438
"chr2.2260"	"chr2"	222298156	222298302	147	"*"	353.8	8845	25	0.056128328579024	0.00631578947368421
"chr2.2261"	"chr2"	222298384	222298600	217	"*"	166.407407407407	4493	27	0.0713755267009072	0.153996101364522
"chr2.2262"	"chr2"	222298936	222299108	173	"*"	233.51724137931	6772	29	0.0604360795304992	0.0689655172413793
"chr2.2263"	"chr2"	222300112	222300249	138	"*"	424.666666666667	10192	24	0.212450060276532	0.0087719298245614
"chr2.2264"	"chr2"	222302162	222302898	737	"*"	365.315068493151	26668	73	0.0869961578788606	0.0180245133381399
"chr2.2265"	"chr2"	222304065	222304223	159	"*"	293.5	7631	26	0.124033106894258	0.01417004048583
"chr2.2267"	"chr2"	222311843	222312135	293	"*"	397.266666666667	17877	45	0.106454371965514	0.0187134502923977
"chr2.2270"	"chr2"	222423913	222424227	315	"*"	301.535714285714	8443	28	0.0794745680168449	0.075187969924812
"chr2.2272"	"chr2"	222424948	222425797	850	"*"	238.714285714286	16710	70	0.109013249874039	0.0661654135338346
"chr2.2276"	"chr2"	223051700	223052235	536	"*"	686.171428571429	24016	35	0.249445127076866	0.0120300751879699
"chr2.2277"	"chr2"	223602331	223602642	312	"*"	339.357142857143	9502	28	0.0451341212784956	0.0432330827067669
"chr2.2281"	"chr2"	224001637	224001919	283	"*"	279	6138	22	0.905351157147931	0.0645933014354067
"chr2.2283"	"chr2"	224039624	224040164	541	"*"	343.224489795918	16818	49	0.0346127247359945	0.075187969924812
"chr2.2284"	"chr2"	224401160	224402265	1106	"*"	475	34200	72	0.568920335862744	0.0248538011695906
"chr2.2289"	"chr2"	224602723	224603125	403	"*"	230.542857142857	8069	35	0.499661057332508	0.0571428571428571
"chr2.2290"	"chr2"	224655157	224655488	332	"*"	131.933333333333	1979	15	0.885505965696339	0.203508771929825
"chr2.2291"	"chr2"	224774915	224775060	146	"*"	160	3360	21	0.900163730866523	0.12531328320802
"chr2.2293"	"chr2"	225228555	225228741	187	"*"	358.727272727273	7892	22	0.870995765643574	0.00717703349282297
"chr2.2294"	"chr2"	225229351	225229906	556	"*"	193.397058823529	13151	68	0.876126755136031	0.096749226006192
"chr2.2295"	"chr2"	225744318	225744396	79	"*"	185	2590	14	0.926469979864576	0.131578947368421
"chr2.2297"	"chr2"	226647838	226648162	325	"*"	129.1	1291	10	0.821395996089108	0.221052631578947
"chr2.2298"	"chr2"	226648050	226648213	164	"*"	290.333333333333	4355	15	0.907288987887227	0.0245614035087719
"chr2.2306"	"chr2"	227648281	227648537	257	"*"	442.137931034483	12822	29	0.918156405937049	0.0199637023593466
"chr2.2307"	"chr2"	227699171	227699363	193	"*"	473.214285714286	13250	28	0.915148142752626	0.0112781954887218
"chr2.2308"	"chr2"	227717686	227718260	575	"*"	198.283333333333	11897	60	0.0747079192744711	0.0771929824561404
"chr2.2309"	"chr2"	227805712	227805891	180	"*"	315.166666666667	9455	30	0.584809523255548	0.0456140350877193
"chr2.2310"	"chr2"	227871309	227871761	453	"*"	291.027777777778	20954	72	0.0518648555069054	0.0394736842105263
"chr2.2311"	"chr2"	228016828	228017034	207	"*"	738.176470588235	12549	17	0.817465394241256	0
"chr2.2312"	"chr2"	228180243	228180305	63	"*"	313.5	3762	12	0.291847425892137	0.0131578947368421
"chr2.2313"	"chr2"	228181576	228182030	455	"*"	258.666666666667	5432	21	0.177268348889029	0.06265664160401
"chr2.2314"	"chr2"	228181693	228181875	183	"*"	234.074074074074	6320	27	0.24845298178932	0.0487329434697856
"chr2.2315"	"chr2"	229025618	229025970	353	"*"	439.5	16701	38	0.890863007304195	0.018005540166205
"chr2.2321"	"chr2"	230046186	230046692	507	"*"	223.725	8949	40	0.904965143158403	0.119736842105263
"chr2.2325"	"chr2"	230225615	230226089	475	"*"	424.75	8495	20	0.623859849262215	0.0157894736842105
"chr2.2326"	"chr2"	230326930	230327288	359	"*"	319.2	6384	20	0.0576989091691066	0.0447368421052632
"chr2.2330"	"chr2"	230828068	230828400	333	"*"	148.933333333333	2234	15	0.075898113659194	0.157894736842105
"chr2.2338"	"chr2"	231256091	231256403	313	"*"	205.689655172414	5965	29	0.948340718275481	0.105263157894737
"chr2.2339"	"chr2"	231322159	231322373	215	"*"	339.92	8498	25	0.650535398893228	0.0484210526315789
"chr2.2340"	"chr2"	231394570	231394942	373	"*"	289.727272727273	6374	22	0.453390747034612	0.0502392344497608
"chr2.2341"	"chr2"	231398276	231398451	176	"*"	186.769230769231	2428	13	0.733645102444623	0.137651821862348
"chr2.2342"	"chr2"	231398733	231398906	174	"*"	149.409090909091	3287	22	0.677956348559184	0.169856459330144
"chr2.2343"	"chr2"	231400294	231400471	178	"*"	261.2	2612	10	0.29805144790151	0.0473684210526316
"chr2.2344"	"chr2"	231401005	231401436	432	"*"	246.64	12332	50	0.593791626567071	0.0621052631578947
"chr2.2345"	"chr2"	231418920	231419063	144	"*"	229.272727272727	5044	22	0.824400997458532	0.0741626794258373
"chr2.2348"	"chr2"	231483887	231483993	107	"*"	160.526315789474	3050	19	0.564373680401412	0.152354570637119
"chr2.2351"	"chr2"	231615050	231615213	164	"*"	217.375	3478	16	0.371947943076381	0.0723684210526316
"chr2.2352"	"chr2"	231662532	231662786	255	"*"	150.914285714286	5282	35	0.219310383384178	0.160902255639098
"chr2.2359"	"chr2"	231900544	231900781	238	"*"	322.818181818182	10653	33	0.117328532338092	0.0526315789473684
"chr2.2362"	"chr2"	231927057	231927306	250	"*"	255.340909090909	11235	44	0.0412660693870164	0.0299043062200957
"chr2.2364"	"chr2"	232315652	232315818	167	"*"	437.125	6994	16	0.584311954598746	0.00986842105263158
"chr2.2365"	"chr2"	232351272	232351526	255	"*"	168.690476190476	7085	42	0.102171686113161	0.176691729323308
"chr2.2366"	"chr2"	232379663	232379865	203	"*"	207	5175	25	0.802073332952485	0.130526315789474
"chr2.2367"	"chr2"	232381304	232381737	434	"*"	161.208333333333	7738	48	0.268951760951041	0.154605263157895
"chr2.2368"	"chr2"	232386987	232387226	240	"*"	204.866666666667	6146	30	0.21741938933664	0.12280701754386
"chr2.2369"	"chr2"	232387136	232387222	87	"*"	227.086956521739	5223	23	0.290663851978092	0.0755148741418764
"chr2.2370"	"chr2"	232387936	232388112	177	"*"	204.846153846154	2663	13	0.351284944154614	0.133603238866397
"chr2.2373"	"chr2"	232456868	232457088	221	"*"	239.818181818182	5276	22	0.886174943045521	0.0861244019138756
"chr2.2374"	"chr2"	232458884	232459130	247	"*"	158.052631578947	6006	38	0.537503489354202	0.145429362880886
"chr2.2375"	"chr2"	232486201	232486338	138	"*"	161.2	3224	20	0.108881112316226	0.139473684210526
"chr2.2379"	"chr2"	232580991	232581145	155	"*"	264.368421052632	5023	19	0.868277579708162	0.0858725761772853
"chr2.2382"	"chr2"	232634677	232635004	328	"*"	207.971428571429	7279	35	0.482913372918179	0.0586466165413534
"chr2.2384"	"chr2"	232901109	232901502	394	"*"	213.090909090909	7032	33	0.661828195789588	0.119617224880383
"chr2.2385"	"chr2"	233013223	233013490	268	"*"	291.615384615385	3791	13	0.35952710110951	0.00809716599190283
"chr2.2386"	"chr2"	233034459	233034668	210	"*"	181.35	3627	20	0.89808644449767	0.126315789473684
"chr2.2387"	"chr2"	233059956	233060608	653	"*"	193.272727272727	8504	44	0.481677830208808	0.106459330143541
"chr2.2392"	"chr2"	233461331	233461489	159	"*"	160.285714285714	2244	14	0.38605344893161	0.146616541353383
"chr2.2394"	"chr2"	233463758	233464425	668	"*"	208.74	10437	50	0.90743234801342	0.110526315789474
"chr2.2395"	"chr2"	233473299	233473618	320	"*"	164.75	1977	12	0.900982206683639	0.179824561403509
"chr2.2396"	"chr2"	233475444	233476086	643	"*"	191.3	7652	40	0.862215704513151	0.126315789473684
"chr2.2399"	"chr2"	233636211	233636802	592	"*"	521.034482758621	15110	29	0.382963290279432	0.0544464609800363
"chr2.2400"	"chr2"	233743730	233744073	344	"*"	285.283018867925	15120	53	0.920293787152287	0.0367428003972195
"chr2.2401"	"chr2"	233755083	233755254	172	"*"	227.193548387097	7043	31	0.914565356215043	0.100169779286927
"chr2.2404"	"chr2"	233868203	233868562	360	"*"	387.543209876543	31391	81	0.0278381455851807	0.0162443144899285
"chr2.2405"	"chr2"	233938945	233939252	308	"*"	421.952380952381	17722	42	0.152108344624111	0.0200501253132832
"chr2.2406"	"chr2"	233982846	233983308	463	"*"	346.774193548387	10750	31	0.895362259122359	0.0492359932088285
"chr2.2407"	"chr2"	234247754	234247963	210	"*"	134.090909090909	2950	22	0.863314020651046	0.22488038277512
"chr2.2409"	"chr2"	234792561	234792807	247	"*"	354.6875	11350	32	0.909231163739202	0.0230263157894737
"chr2.2410"	"chr2"	234968553	234968779	227	"*"	339.105263157895	6443	19	0.73464401551159	0.0554016620498615
"chr2.2411"	"chr2"	234974881	234975093	213	"*"	274.041666666667	6577	24	0.369235231851417	0.0614035087719298
"chr2.2412"	"chr2"	234981405	234981553	149	"*"	329.583333333333	3955	12	0.202313589539435	0.0087719298245614
"chr2.2413"	"chr2"	234999053	234999170	118	"*"	419.153846153846	5449	13	0.744770134718078	0.0283400809716599
"chr2.2414"	"chr2"	235026962	235027121	160	"*"	243.928571428571	3415	14	0.32957775277244	0.056390977443609
"chr2.2415"	"chr2"	235034830	235035084	255	"*"	224.766666666667	6743	30	0.891926037935396	0.068421052631579
"chr2.2416"	"chr2"	235040844	235041067	224	"*"	218.133333333333	3272	15	0.882280742074002	0.0912280701754386
"chr2.2417"	"chr2"	235041358	235041608	251	"*"	218.740740740741	5906	27	0.889357603103126	0.111111111111111
"chr2.2418"	"chr2"	235042768	235043219	452	"*"	153.684210526316	5840	38	0.897209927833925	0.177285318559557
"chr2.2419"	"chr2"	235045174	235045340	167	"*"	184	3128	17	0.587712931522306	0.0959752321981424
"chr2.2420"	"chr2"	235052650	235052842	193	"*"	274.791666666667	6595	24	0.906073759314631	0.0307017543859649
"chr2.2421"	"chr2"	235263692	235263854	163	"*"	298.035714285714	8345	28	0.243720422877147	0.0300751879699248
"chr2.2422"	"chr2"	235374427	235374774	348	"*"	535	17655	33	0.892663513458997	0.0175438596491228
"chr2.2423"	"chr2"	235384669	235385051	383	"*"	231.878787878788	7652	33	0.840403108844005	0.0207336523125997
"chr2.2424"	"chr2"	235392004	235392315	312	"*"	325.969696969697	10757	33	0.876609947794181	0.025518341307815
"chr2.2425"	"chr2"	235419603	235419928	326	"*"	374.863636363636	8247	22	0.766442073912699	0.0598086124401914
"chr2.2426"	"chr2"	235493034	235493440	407	"*"	258.5	8272	32	0.385838660350837	0.0509868421052632
"chr2.2427"	"chr2"	235506941	235507205	265	"*"	510.769230769231	13280	26	0.448736519303243	0.0101214574898785
"chr2.2428"	"chr2"	235508525	235508677	153	"*"	318.5	5733	18	0.637371303280278	0.00584795321637427
"chr2.2429"	"chr2"	235508912	235509030	119	"*"	262.8	2628	10	0.53584088217488	0.0315789473684211
"chr2.2430"	"chr2"	235534695	235534865	171	"*"	400.3	8006	20	0.631984654783644	0.0552631578947368
"chr2.2431"	"chr2"	235535043	235535723	681	"*"	354.592592592593	19148	54	0.668773803347455	0.0165692007797271
"chr2.2432"	"chr2"	235630884	235631026	143	"*"	344.142857142857	7227	21	0.850465332788378	0.012531328320802
"chr2.2433"	"chr2"	235670742	235670928	187	"*"	216.206896551724	6270	29	0.0501950968535026	0.0780399274047187
"chr2.2434"	"chr2"	235671428	235671630	203	"*"	188.25	3012	16	0.532037405816418	0.0986842105263158
"chr2.2435"	"chr2"	235677460	235677653	194	"*"	604.846153846154	7863	13	0.491075682660187	0.0121457489878543
"chr2.2436"	"chr2"	235710711	235710959	249	"*"	420.666666666667	8834	21	0.897039047105528	0.0150375939849624
"chr2.2437"	"chr2"	235711104	235711299	196	"*"	415.823529411765	7069	17	0.906923607933559	0.0123839009287926
"chr2.2438"	"chr2"	235748166	235748297	132	"*"	234.545454545455	5160	22	0.849278005953655	0.0813397129186603
"chr2.2439"	"chr2"	235763899	235764162	264	"*"	250.057142857143	8752	35	0.917722007210011	0.115789473684211
"chr2.2440"	"chr2"	235767362	235767503	142	"*"	181.736842105263	3453	19	0.902365775232252	0.132963988919668
"chr2.2441"	"chr2"	235799393	235799566	174	"*"	269.038461538462	6995	26	0.851890148812546	0.0769230769230769
"chr2.2442"	"chr2"	235807288	235807409	122	"*"	287.384615384615	3736	13	0.90734863547268	0.0688259109311741
"chr2.2443"	"chr2"	235807524	235807860	337	"*"	508.545454545455	16782	33	0.871410792256422	0
"chr2.2444"	"chr2"	235812612	235812887	276	"*"	308.333333333333	9250	30	0.894237602160833	0.0210526315789474
"chr2.2445"	"chr2"	235852798	235853017	220	"*"	337.722222222222	6079	18	0.858958277842893	0.0321637426900585
"chr2.2446"	"chr2"	235862259	235862476	218	"*"	402.928571428571	5641	14	0.826291310237886	0.0451127819548872
"chr2.2447"	"chr2"	235864424	235864672	249	"*"	296.4	4446	15	0.728868489923161	0.056140350877193
"chr2.2448"	"chr2"	235865240	235865578	339	"*"	256.297872340426	12046	47	0.573032067132102	0.0615901455767077
"chr2.2449"	"chr2"	235875287	235875643	357	"*"	373.942857142857	13088	35	0.886994668151772	0.0210526315789474
"chr2.2450"	"chr2"	235893097	235893360	264	"*"	220.714285714286	6180	28	0.930814419769846	0.116541353383459
"chr2.2451"	"chr2"	235904194	235904355	162	"*"	336.882352941176	5727	17	0.893454806307497	0.0278637770897833
"chr2.2452"	"chr2"	235917601	235917964	364	"*"	564.1875	18054	32	0.867696550632078	0.00493421052631579
"chr2.2453"	"chr2"	235931504	235931851	348	"*"	375.53125	12017	32	0.870649821127535	0.0180921052631579
"chr2.2454"	"chr2"	235958359	235958737	379	"*"	531.074074074074	14339	27	0.865716343887919	0.00584795321637427
"chr2.2455"	"chr2"	235959380	235959509	130	"*"	266.1875	4259	16	0.88084180390445	0.0296052631578947
"chr2.2456"	"chr2"	235981670	235981911	242	"*"	345.807692307692	8991	26	0.677835529660442	0.0242914979757085
"chr2.2457"	"chr2"	235992069	235992250	182	"*"	201.714285714286	4236	21	0.917904507115709	0.112781954887218
"chr2.2458"	"chr2"	235992712	235992975	264	"*"	324.777777777778	8769	27	0.907046603656399	0.0155945419103314
"chr2.2459"	"chr2"	236009241	236009456	216	"*"	299.777777777778	5396	18	0.884369547764386	0.0380116959064327
"chr2.2460"	"chr2"	236009735	236009838	104	"*"	667.444444444444	12014	18	0.91133020853715	0
"chr2.2461"	"chr2"	236014624	236014945	322	"*"	260.133333333333	3902	15	0.746295339877547	0.0842105263157895
"chr2.2462"	"chr2"	236049030	236049404	375	"*"	369.105263157895	14026	38	0.893671027830763	0.00138504155124654
"chr2.2463"	"chr2"	236053468	236053685	218	"*"	308.5	4319	14	0.734720983211632	0.0827067669172932
"chr2.2464"	"chr2"	236101405	236101836	432	"*"	317.022727272727	13949	44	0.90697374883523	0.0299043062200957
"chr2.2465"	"chr2"	236109584	236109707	124	"*"	223.884615384615	5821	26	0.920137983070603	0.0809716599190283
"chr2.2466"	"chr2"	236124698	236124805	108	"*"	460.818181818182	10138	22	0.868976514029601	0
"chr2.2467"	"chr2"	236171612	236171788	177	"*"	246.451612903226	7640	31	0.0610506186915938	0.0492359932088285
"chr2.2468"	"chr2"	236211336	236211701	366	"*"	295.152173913043	13577	46	0.840169633914125	0.068649885583524
"chr2.2469"	"chr2"	236470312	236470583	272	"*"	424.730769230769	11043	26	0.867370711100405	0.0222672064777328
"chr2.2470"	"chr2"	236567930	236568080	151	"*"	272.470588235294	4632	17	0.0250661385821165	0.0340557275541796
"chr2.2472"	"chr2"	236793707	236793820	114	"*"	272.6875	4363	16	0.699871644088787	0.0394736842105263
"chr2.2474"	"chr2"	237156536	237157088	553	"*"	243.703703703704	13160	54	0.652076336795455	0.0760233918128655
"chr2.2476"	"chr2"	237340440	237340609	170	"*"	325.65	6513	20	0.910586457358059	0.00789473684210526
"chr2.2477"	"chr2"	237365793	237365962	170	"*"	255.12	6378	25	0.884396239515209	0.071578947368421
"chr2.2478"	"chr2"	237371861	237372012	152	"*"	295.541666666667	7093	24	0.898627039392129	0.0043859649122807
"chr2.2479"	"chr2"	237372011	237372405	395	"*"	268.578947368421	10206	38	0.873654826344462	0.0526315789473684
"chr2.2480"	"chr2"	237381173	237381282	110	"*"	435.15	8703	20	0.913990512432003	0
"chr2.2481"	"chr2"	237387602	237387829	228	"*"	469.96	11749	25	0.895495274811758	0.00210526315789474
"chr2.2482"	"chr2"	237413589	237413802	214	"*"	337.347826086957	7759	23	0.512828170307211	0.0274599542334096
"chr2.2484"	"chr2"	237435015	237435162	148	"*"	235.666666666667	3535	15	0.344090028990475	0.0666666666666667
"chr2.2486"	"chr2"	237486440	237486568	129	"*"	182.352941176471	3100	17	0.0905577557642164	0.111455108359133
"chr2.2487"	"chr2"	237487204	237487304	101	"*"	128.5	1799	14	0.0417233030189134	0.236842105263158
"chr2.2488"	"chr2"	237572167	237572435	269	"*"	314.433333333333	9433	30	0.0915701862502705	0.0543859649122807
"chr2.2489"	"chr2"	237590801	237590892	92	"*"	265.25	3183	12	0.33725732581218	0.0087719298245614
"chr2.2490"	"chr2"	237603667	237603926	260	"*"	330.8	4962	15	0.319528414852306	0.0421052631578947
"chr2.2491"	"chr2"	237627223	237627389	167	"*"	153.636363636364	3380	22	0.0351133540004139	0.167464114832536
"chr2.2493"	"chr2"	237669618	237669956	339	"*"	533.791666666667	12811	24	0.176607532246967	0.0087719298245614
"chr2.2494"	"chr2"	237673490	237673635	146	"*"	173.266666666667	2599	15	0.157210688785562	0.154385964912281
"chr2.2495"	"chr2"	237674733	237674947	215	"*"	216.166666666667	2594	12	0.145939320171437	0.0614035087719298
"chr2.2496"	"chr2"	237691057	237691426	370	"*"	171.954545454545	3783	22	0.0832150364622506	0.11244019138756
"chr2.2498"	"chr2"	237860390	237860815	426	"*"	295.758620689655	8577	29	0.266327424564968	0.029038112522686
"chr2.2499"	"chr2"	237868849	237869172	324	"*"	351	10881	31	0.634935470858807	0.0254668930390492
"chr2.2500"	"chr2"	237869791	237870122	332	"*"	279.290322580645	8658	31	0.909032179707852	0.0390492359932088
"chr2.2501"	"chr2"	237923464	237923704	241	"*"	351.4	8785	25	0.407377447670212	0.0252631578947368
"chr2.2503"	"chr2"	238057180	238057278	99	"*"	269.066666666667	4036	15	0.840558840947818	0.0491228070175439
"chr2.2504"	"chr2"	238057412	238057615	204	"*"	188.526315789474	3582	19	0.41363781034541	0.07202216066482
"chr2.2505"	"chr2"	238057986	238058087	102	"*"	161.1875	2579	16	0.907477258585289	0.171052631578947
"chr2.2507"	"chr2"	238121937	238122204	268	"*"	217.4	5435	25	0.852046646350726	0.122105263157895
"chr2.2508"	"chr2"	238139915	238140014	100	"*"	164.8	2472	15	0.581866478783856	0.157894736842105
"chr2.2509"	"chr2"	238170511	238170593	83	"*"	157.4	1574	10	0.865401055171179	0.105263157894737
"chr2.2511"	"chr2"	238203870	238204143	274	"*"	299.409090909091	6587	22	0.191720334199923	0.0454545454545455
"chr2.2512"	"chr2"	238224695	238224761	67	"*"	171.2	2568	15	0.904687245720079	0.0947368421052632
"chr2.2513"	"chr2"	238225914	238226327	414	"*"	217.864864864865	8061	37	0.764299481234957	0.096728307254623
"chr2.2514"	"chr2"	238231240	238232073	834	"*"	265.104761904762	27836	105	0.385295826827393	0.0922305764411028
"chr2.2517"	"chr2"	238260839	238261055	217	"*"	218.1	4362	20	0.876628442535179	0.115789473684211
"chr2.2519"	"chr2"	238289611	238289871	261	"*"	226.952380952381	4766	21	0.236095125116243	0.0802005012531328
"chr2.2521"	"chr2"	238403925	238404136	212	"*"	610.285714285714	8544	14	0.521469446569906	0
"chr2.2522"	"chr2"	238404286	238404438	153	"*"	625.3125	10005	16	0.569821835946769	0
"chr2.2523"	"chr2"	238425662	238425942	281	"*"	357.730769230769	9301	26	0.442793987521524	0.0202429149797571
"chr2.2526"	"chr2"	238439718	238439840	123	"*"	263.533333333333	3953	15	0.812660476521573	0.0350877192982456
"chr2.2527"	"chr2"	238514218	238514411	194	"*"	282.782608695652	6504	23	0.907153456871061	0.0274599542334096
"chr2.2528"	"chr2"	238554519	238554676	158	"*"	293.9	5878	20	0.679118377537533	0.0526315789473684
"chr2.2529"	"chr2"	238555021	238555273	253	"*"	593.75	7125	12	0.665000494400223	0.0131578947368421
"chr2.2530"	"chr2"	238786911	238787061	151	"*"	459.761904761905	9655	21	0.81437555784895	0.0025062656641604
"chr2.2531"	"chr2"	238846781	238846908	128	"*"	199.764705882353	3396	17	0.0747818833668695	0.0959752321981424
"chr2.2532"	"chr2"	238891032	238891422	391	"*"	458.966666666667	13769	30	0.877192691429724	0.00701754385964912
"chr2.2533"	"chr2"	238912732	238912927	196	"*"	212.692307692308	5530	26	0.829374973660723	0.0931174089068826
"chr2.2534"	"chr2"	239008881	239009360	480	"*"	183.194444444444	6595	36	0.766346695374445	0.118421052631579
"chr2.2535"	"chr2"	239043506	239043647	142	"*"	266.307692307692	3462	13	0.899963977707726	0.048582995951417
"chr2.2536"	"chr2"	239052772	239053028	257	"*"	268.877551020408	13175	49	0.946214819617267	0.0708915145005371
"chr2.2537"	"chr2"	239062266	239062543	278	"*"	273.954545454545	6027	22	0.361803883822714	0.0454545454545455
"chr2.2538"	"chr2"	239064787	239065035	249	"*"	194.681818181818	4283	22	0.893477157146885	0.0980861244019139
"chr2.2539"	"chr2"	239066652	239067014	363	"*"	153.107142857143	4287	28	0.898867238100815	0.163533834586466
"chr2.2541"	"chr2"	239068572	239068706	135	"*"	141.333333333333	1696	12	0.885498740832882	0.192982456140351
"chr2.2542"	"chr2"	239075565	239075746	182	"*"	167.3125	2677	16	0.521958919610838	0.115131578947368
"chr2.2543"	"chr2"	239076254	239076356	103	"*"	181.461538461538	2359	13	0.385283426318808	0.0931174089068826
"chr2.2544"	"chr2"	239077726	239078317	592	"*"	279.488372093023	12018	43	0.899884870729725	0.0930232558139535
"chr2.2545"	"chr2"	239080166	239080633	468	"*"	192.636363636364	6357	33	0.89941109733474	0.105263157894737
"chr2.2546"	"chr2"	239082850	239083271	422	"*"	197.45	3949	20	0.907583592002275	0.107894736842105
"chr2.2547"	"chr2"	239083890	239084307	418	"*"	215.342105263158	8183	38	0.905135217965299	0.0997229916897507
"chr2.2548"	"chr2"	239086472	239086742	271	"*"	246.166666666667	5908	24	0.881604462021197	0.0701754385964912
"chr2.2549"	"chr2"	239088037	239088798	762	"*"	232.086956521739	10676	46	0.916437041398845	0.105263157894737
"chr2.2550"	"chr2"	239093049	239093157	109	"*"	154.8	1548	10	0.891669517616886	0.2
"chr2.2552"	"chr2"	239109747	239110102	356	"*"	362.848484848485	11974	33	0.495039477812807	0.0271132376395534
"chr2.2553"	"chr2"	239164326	239164569	244	"*"	383.826086956522	8828	23	0.828529263173353	0.011441647597254
"chr2.2554"	"chr2"	239168241	239168366	126	"*"	308.105263157895	5854	19	0.887814347434176	0.0138504155124654
"chr2.2555"	"chr2"	239179584	239180068	485	"*"	210.885714285714	7381	35	0.946838716717263	0.105263157894737
"chr2.2557"	"chr2"	239192596	239192711	116	"*"	288.3	5766	20	0.698507282465004	0.0473684210526316
"chr2.2558"	"chr2"	239204206	239204428	223	"*"	230.76	5769	25	0.897924506559639	0.0526315789473684
"chr2.2559"	"chr2"	239220893	239221087	195	"*"	287.45	5749	20	0.881100024308954	0.0763157894736842
"chr2.2560"	"chr2"	239230538	239230887	350	"*"	374.75	8994	24	0.668792729569515	0.0241228070175439
"chr2.2561"	"chr2"	239239884	239240025	142	"*"	198.25	3965	20	0.757826865601283	0.0763157894736842
"chr2.2562"	"chr2"	239240120	239240358	239	"*"	316.809523809524	6653	21	0.734955884931822	0.025062656641604
"chr2.2563"	"chr2"	239240491	239240718	228	"*"	308.411764705882	5243	17	0.649803767702288	0.0557275541795666
"chr2.2564"	"chr2"	239246551	239246812	262	"*"	229.222222222222	4126	18	0.358484935773668	0.0818713450292398
"chr2.2565"	"chr2"	239247106	239247184	79	"*"	217.777777777778	3920	18	0.844673877071202	0.0526315789473684
"chr2.2566"	"chr2"	239247426	239247651	226	"*"	288.518518518519	7790	27	0.544571518435737	0.0760233918128655
"chr2.2567"	"chr2"	239250916	239251137	222	"*"	245.636363636364	5404	22	0.832380315967262	0.0933014354066986
"chr2.2568"	"chr2"	239252908	239253074	167	"*"	191.625	4599	24	0.537611691455201	0.12280701754386
"chr2.2569"	"chr2"	239260170	239260288	119	"*"	233	4427	19	0.842636401519474	0.110803324099723
"chr2.2570"	"chr2"	239274382	239274689	308	"*"	400.791666666667	9619	24	0.601210923084305	0.0526315789473684
"chr2.2571"	"chr2"	239275044	239275518	475	"*"	268.410256410256	10468	39	0.453319890354457	0.039136302294197
"chr2.2572"	"chr2"	239283445	239283767	323	"*"	257.405405405405	9524	37	0.920264181639987	0.069701280227596
"chr2.2573"	"chr2"	239296726	239296826	101	"*"	196.416666666667	2357	12	0.457074403441928	0.0789473684210526
"chr2.2574"	"chr2"	239303309	239303506	198	"*"	195.846153846154	5092	26	0.691696776844688	0.097165991902834
"chr2.2575"	"chr2"	239309104	239309285	182	"*"	244.863636363636	5387	22	0.739884638052222	0.0406698564593301
"chr2.2576"	"chr2"	239319445	239319614	170	"*"	407.9	8158	20	0.319346099211616	0.00526315789473684
"chr2.2577"	"chr2"	239331538	239331970	433	"*"	195.903225806452	6073	31	0.893150776060076	0.110356536502547
"chr2.2578"	"chr2"	239338141	239338341	201	"*"	254.588235294118	4328	17	0.432913880042143	0.0464396284829721
"chr2.2579"	"chr2"	239349232	239349633	402	"*"	266.130434782609	6121	23	0.41293483203804	0.091533180778032
"chr2.2580"	"chr2"	239369313	239370026	714	"*"	365.909090909091	12075	33	0.64945571475775	0.0318979266347687
