"seqnames"	"start"	"end"	"width"	"strand"	"site_reads"	"site_mean"	"block"
"chr2.731158"	"chr2"	731158	731158	1	"*"	298	15.6842105263158	"chr2.39"
"chr2.731159"	"chr2"	731159	731159	1	"*"	188	11.0588235294118	"chr2.39"
"chr2.731195"	"chr2"	731195	731195	1	"*"	200	13.3333333333333	"chr2.39"
"chr2.731196"	"chr2"	731196	731196	1	"*"	194	12.125	"chr2.39"
"chr2.731215"	"chr2"	731215	731215	1	"*"	199	12.4375	"chr2.39"
"chr2.731216"	"chr2"	731216	731216	1	"*"	172	11.4666666666667	"chr2.39"
"chr2.731227"	"chr2"	731227	731227	1	"*"	217	12.0555555555556	"chr2.39"
"chr2.731228"	"chr2"	731228	731228	1	"*"	165	11	"chr2.39"
"chr2.731289"	"chr2"	731289	731289	1	"*"	248	13.0526315789474	"chr2.39"
"chr2.731290"	"chr2"	731290	731290	1	"*"	157	10.4666666666667	"chr2.39"
"chr2.731298"	"chr2"	731298	731298	1	"*"	235	12.3684210526316	"chr2.39"
"chr2.731299"	"chr2"	731299	731299	1	"*"	177	11.0625	"chr2.39"
"chr2.731304"	"chr2"	731304	731304	1	"*"	225	11.8421052631579	"chr2.39"
"chr2.731305"	"chr2"	731305	731305	1	"*"	184	10.2222222222222	"chr2.39"
"chr2.731349"	"chr2"	731349	731349	1	"*"	232	12.2105263157895	"chr2.39"
"chr2.731350"	"chr2"	731350	731350	1	"*"	205	11.3888888888889	"chr2.39"
"chr2.731454"	"chr2"	731454	731454	1	"*"	140	9.33333333333333	"chr2.39"
"chr2.731485"	"chr2"	731485	731485	1	"*"	164	10.9333333333333	"chr2.39"
"chr2.731489"	"chr2"	731489	731489	1	"*"	140	10	"chr2.39"
"chr2.731490"	"chr2"	731490	731490	1	"*"	173	11.5333333333333	"chr2.39"
"chr2.731519"	"chr2"	731519	731519	1	"*"	208	12.2352941176471	"chr2.39"
"chr2.731520"	"chr2"	731520	731520	1	"*"	216	13.5	"chr2.39"
"chr2.731529"	"chr2"	731529	731529	1	"*"	224	13.1764705882353	"chr2.39"
"chr2.731530"	"chr2"	731530	731530	1	"*"	230	15.3333333333333	"chr2.39"
"chr2.731540"	"chr2"	731540	731540	1	"*"	249	13.8333333333333	"chr2.39"
"chr2.731541"	"chr2"	731541	731541	1	"*"	247	15.4375	"chr2.39"
"chr2.731561"	"chr2"	731561	731561	1	"*"	228	12.6666666666667	"chr2.39"
"chr2.731562"	"chr2"	731562	731562	1	"*"	234	13	"chr2.39"
"chr2.731578"	"chr2"	731578	731578	1	"*"	225	12.5	"chr2.39"
"chr2.731579"	"chr2"	731579	731579	1	"*"	244	13.5555555555556	"chr2.39"
"chr2.731594"	"chr2"	731594	731594	1	"*"	215	13.4375	"chr2.39"
"chr2.731595"	"chr2"	731595	731595	1	"*"	218	12.1111111111111	"chr2.39"
"chr2.731605"	"chr2"	731605	731605	1	"*"	206	12.875	"chr2.39"
"chr2.731606"	"chr2"	731606	731606	1	"*"	224	12.4444444444444	"chr2.39"
"chr2.731645"	"chr2"	731645	731645	1	"*"	163	11.6428571428571	"chr2.39"
"chr2.731646"	"chr2"	731646	731646	1	"*"	179	11.1875	"chr2.39"
"chr2.731661"	"chr2"	731661	731661	1	"*"	140	10	"chr2.39"
"chr2.731662"	"chr2"	731662	731662	1	"*"	148	10.5714285714286	"chr2.39"
"chr2.778669"	"chr2"	778669	778669	1	"*"	286	15.0526315789474	"chr2.40"
"chr2.778671"	"chr2"	778671	778671	1	"*"	121	7.5625	"chr2.40"
"chr2.778672"	"chr2"	778672	778672	1	"*"	296	15.5789473684211	"chr2.40"
"chr2.778691"	"chr2"	778691	778691	1	"*"	189	10.5	"chr2.40"
"chr2.778692"	"chr2"	778692	778692	1	"*"	387	20.3684210526316	"chr2.40"
"chr2.778703"	"chr2"	778703	778703	1	"*"	211	11.7222222222222	"chr2.40"
"chr2.778704"	"chr2"	778704	778704	1	"*"	397	20.8947368421053	"chr2.40"
"chr2.778708"	"chr2"	778708	778708	1	"*"	235	13.0555555555556	"chr2.40"
"chr2.778709"	"chr2"	778709	778709	1	"*"	403	21.2105263157895	"chr2.40"
"chr2.778730"	"chr2"	778730	778730	1	"*"	267	14.8333333333333	"chr2.40"
"chr2.778731"	"chr2"	778731	778731	1	"*"	418	22	"chr2.40"
"chr2.778734"	"chr2"	778734	778734	1	"*"	265	14.7222222222222	"chr2.40"
"chr2.778735"	"chr2"	778735	778735	1	"*"	417	21.9473684210526	"chr2.40"
"chr2.778803"	"chr2"	778803	778803	1	"*"	149	9.3125	"chr2.40"
"chr2.778804"	"chr2"	778804	778804	1	"*"	314	16.5263157894737	"chr2.40"
"chr2.779098"	"chr2"	779098	779098	1	"*"	357	18.7894736842105	"chr2.41"
"chr2.779099"	"chr2"	779099	779099	1	"*"	240	14.1176470588235	"chr2.41"
"chr2.779102"	"chr2"	779102	779102	1	"*"	369	19.4210526315789	"chr2.41"
"chr2.779103"	"chr2"	779103	779103	1	"*"	243	14.2941176470588	"chr2.41"
"chr2.779106"	"chr2"	779106	779106	1	"*"	364	19.1578947368421	"chr2.41"
"chr2.779107"	"chr2"	779107	779107	1	"*"	256	14.2222222222222	"chr2.41"
"chr2.779110"	"chr2"	779110	779110	1	"*"	364	19.1578947368421	"chr2.41"
"chr2.779111"	"chr2"	779111	779111	1	"*"	266	14.7777777777778	"chr2.41"
"chr2.779135"	"chr2"	779135	779135	1	"*"	371	19.5263157894737	"chr2.41"
"chr2.779136"	"chr2"	779136	779136	1	"*"	312	16.4210526315789	"chr2.41"
"chr2.779156"	"chr2"	779156	779156	1	"*"	413	21.7368421052632	"chr2.41"
"chr2.779157"	"chr2"	779157	779157	1	"*"	338	17.7894736842105	"chr2.41"
"chr2.779161"	"chr2"	779161	779161	1	"*"	421	22.1578947368421	"chr2.41"
"chr2.779162"	"chr2"	779162	779162	1	"*"	356	18.7368421052632	"chr2.41"
"chr2.779181"	"chr2"	779181	779181	1	"*"	446	23.4736842105263	"chr2.41"
"chr2.779182"	"chr2"	779182	779182	1	"*"	385	20.2631578947368	"chr2.41"
"chr2.779208"	"chr2"	779208	779208	1	"*"	402	21.1578947368421	"chr2.41"
"chr2.779209"	"chr2"	779209	779209	1	"*"	379	19.9473684210526	"chr2.41"
"chr2.779221"	"chr2"	779221	779221	1	"*"	339	17.8421052631579	"chr2.41"
"chr2.779222"	"chr2"	779222	779222	1	"*"	349	18.3684210526316	"chr2.41"
"chr2.779224"	"chr2"	779224	779224	1	"*"	324	17.0526315789474	"chr2.41"
"chr2.779225"	"chr2"	779225	779225	1	"*"	344	18.1052631578947	"chr2.41"
"chr2.779272"	"chr2"	779272	779272	1	"*"	148	8.70588235294118	"chr2.41"
"chr2.779273"	"chr2"	779273	779273	1	"*"	217	11.4210526315789	"chr2.41"
"chr2.795049"	"chr2"	795049	795049	1	"*"	277	15.3888888888889	"chr2.42"
"chr2.795073"	"chr2"	795073	795073	1	"*"	382	20.1052631578947	"chr2.42"
"chr2.795074"	"chr2"	795074	795074	1	"*"	107	7.64285714285714	"chr2.42"
"chr2.795125"	"chr2"	795125	795125	1	"*"	690	36.3157894736842	"chr2.42"
"chr2.795126"	"chr2"	795126	795126	1	"*"	237	13.1666666666667	"chr2.42"
"chr2.795142"	"chr2"	795142	795142	1	"*"	738	38.8421052631579	"chr2.42"
"chr2.795143"	"chr2"	795143	795143	1	"*"	215	11.9444444444444	"chr2.42"
"chr2.795154"	"chr2"	795154	795154	1	"*"	762	40.1052631578947	"chr2.42"
"chr2.795155"	"chr2"	795155	795155	1	"*"	198	11	"chr2.42"
"chr2.795234"	"chr2"	795234	795234	1	"*"	791	41.6315789473684	"chr2.42"
"chr2.795235"	"chr2"	795235	795235	1	"*"	394	20.7368421052632	"chr2.42"
"chr2.795259"	"chr2"	795259	795259	1	"*"	753	39.6315789473684	"chr2.42"
"chr2.795260"	"chr2"	795260	795260	1	"*"	373	19.6315789473684	"chr2.42"
"chr2.795318"	"chr2"	795318	795318	1	"*"	482	25.3684210526316	"chr2.42"
"chr2.795319"	"chr2"	795319	795319	1	"*"	359	18.8947368421053	"chr2.42"
"chr2.795350"	"chr2"	795350	795350	1	"*"	357	19.8333333333333	"chr2.42"
"chr2.795351"	"chr2"	795351	795351	1	"*"	352	18.5263157894737	"chr2.42"
"chr2.795395"	"chr2"	795395	795395	1	"*"	254	13.3684210526316	"chr2.42"
"chr2.795396"	"chr2"	795396	795396	1	"*"	280	14.7368421052632	"chr2.42"
"chr2.795407"	"chr2"	795407	795407	1	"*"	213	12.5294117647059	"chr2.42"
"chr2.795408"	"chr2"	795408	795408	1	"*"	314	16.5263157894737	"chr2.42"
"chr2.795430"	"chr2"	795430	795430	1	"*"	198	10.4210526315789	"chr2.42"
"chr2.795431"	"chr2"	795431	795431	1	"*"	356	18.7368421052632	"chr2.42"
"chr2.795464"	"chr2"	795464	795464	1	"*"	173	10.8125	"chr2.42"
"chr2.795465"	"chr2"	795465	795465	1	"*"	415	21.8421052631579	"chr2.42"
"chr2.795480"	"chr2"	795480	795480	1	"*"	157	10.4666666666667	"chr2.42"
"chr2.795481"	"chr2"	795481	795481	1	"*"	426	22.4210526315789	"chr2.42"
"chr2.795489"	"chr2"	795489	795489	1	"*"	140	9.33333333333333	"chr2.42"
"chr2.795490"	"chr2"	795490	795490	1	"*"	392	20.6315789473684	"chr2.42"
"chr2.796324"	"chr2"	796324	796324	1	"*"	319	16.7894736842105	"chr2.43"
"chr2.796325"	"chr2"	796325	796325	1	"*"	152	8.94117647058824	"chr2.43"
"chr2.796347"	"chr2"	796347	796347	1	"*"	354	18.6315789473684	"chr2.43"
"chr2.796348"	"chr2"	796348	796348	1	"*"	185	10.2777777777778	"chr2.43"
"chr2.796371"	"chr2"	796371	796371	1	"*"	333	18.5	"chr2.43"
"chr2.796372"	"chr2"	796372	796372	1	"*"	196	10.8888888888889	"chr2.43"
"chr2.796398"	"chr2"	796398	796398	1	"*"	354	18.6315789473684	"chr2.43"
"chr2.796399"	"chr2"	796399	796399	1	"*"	223	13.1176470588235	"chr2.43"
"chr2.796405"	"chr2"	796405	796405	1	"*"	358	18.8421052631579	"chr2.43"
"chr2.796406"	"chr2"	796406	796406	1	"*"	232	12.8888888888889	"chr2.43"
"chr2.796464"	"chr2"	796464	796464	1	"*"	371	19.5263157894737	"chr2.43"
"chr2.796465"	"chr2"	796465	796465	1	"*"	328	17.2631578947368	"chr2.43"
"chr2.796470"	"chr2"	796470	796470	1	"*"	369	19.4210526315789	"chr2.43"
"chr2.796471"	"chr2"	796471	796471	1	"*"	341	17.9473684210526	"chr2.43"
"chr2.796512"	"chr2"	796512	796512	1	"*"	353	19.6111111111111	"chr2.43"
"chr2.796513"	"chr2"	796513	796513	1	"*"	337	17.7368421052632	"chr2.43"
"chr2.796517"	"chr2"	796517	796517	1	"*"	334	17.5789473684211	"chr2.43"
"chr2.796518"	"chr2"	796518	796518	1	"*"	335	17.6315789473684	"chr2.43"
"chr2.796524"	"chr2"	796524	796524	1	"*"	327	17.2105263157895	"chr2.43"
"chr2.796525"	"chr2"	796525	796525	1	"*"	334	17.5789473684211	"chr2.43"
"chr2.796536"	"chr2"	796536	796536	1	"*"	308	16.2105263157895	"chr2.43"
"chr2.796537"	"chr2"	796537	796537	1	"*"	343	18.0526315789474	"chr2.43"
"chr2.796544"	"chr2"	796544	796544	1	"*"	306	16.1052631578947	"chr2.43"
"chr2.796545"	"chr2"	796545	796545	1	"*"	338	17.7894736842105	"chr2.43"
"chr2.796548"	"chr2"	796548	796548	1	"*"	311	16.3684210526316	"chr2.43"
"chr2.796549"	"chr2"	796549	796549	1	"*"	324	17.0526315789474	"chr2.43"
"chr2.796558"	"chr2"	796558	796558	1	"*"	310	16.3157894736842	"chr2.43"
"chr2.862266"	"chr2"	862266	862266	1	"*"	100	6.66666666666667	"chr2.44"
"chr2.862308"	"chr2"	862308	862308	1	"*"	175	10.2941176470588	"chr2.44"
"chr2.862309"	"chr2"	862309	862309	1	"*"	183	10.1666666666667	"chr2.44"
"chr2.862344"	"chr2"	862344	862344	1	"*"	202	12.625	"chr2.44"
"chr2.862345"	"chr2"	862345	862345	1	"*"	209	11	"chr2.44"
"chr2.862352"	"chr2"	862352	862352	1	"*"	223	12.3888888888889	"chr2.44"
"chr2.862353"	"chr2"	862353	862353	1	"*"	192	10.1052631578947	"chr2.44"
"chr2.862372"	"chr2"	862372	862372	1	"*"	218	12.8235294117647	"chr2.44"
"chr2.862373"	"chr2"	862373	862373	1	"*"	157	10.4666666666667	"chr2.44"
"chr2.862374"	"chr2"	862374	862374	1	"*"	225	12.5	"chr2.44"
"chr2.862375"	"chr2"	862375	862375	1	"*"	164	10.25	"chr2.44"
"chr2.862398"	"chr2"	862398	862398	1	"*"	221	12.2777777777778	"chr2.44"
"chr2.862399"	"chr2"	862399	862399	1	"*"	162	9	"chr2.44"
"chr2.862408"	"chr2"	862408	862408	1	"*"	210	11.6666666666667	"chr2.44"
"chr2.862409"	"chr2"	862409	862409	1	"*"	157	8.72222222222222	"chr2.44"
"chr2.862429"	"chr2"	862429	862429	1	"*"	217	12.0555555555556	"chr2.44"
"chr2.862430"	"chr2"	862430	862430	1	"*"	137	8.05882352941176	"chr2.44"
"chr2.862441"	"chr2"	862441	862441	1	"*"	181	11.3125	"chr2.44"
"chr2.862442"	"chr2"	862442	862442	1	"*"	148	8.70588235294118	"chr2.44"
"chr2.862450"	"chr2"	862450	862450	1	"*"	164	10.25	"chr2.44"
"chr2.862451"	"chr2"	862451	862451	1	"*"	141	8.29411764705882	"chr2.44"
"chr2.868150"	"chr2"	868150	868150	1	"*"	166	9.76470588235294	"chr2.45"
"chr2.868161"	"chr2"	868161	868161	1	"*"	167	9.82352941176471	"chr2.45"
"chr2.868162"	"chr2"	868162	868162	1	"*"	175	10.9375	"chr2.45"
"chr2.868176"	"chr2"	868176	868176	1	"*"	185	9.73684210526316	"chr2.45"
"chr2.868177"	"chr2"	868177	868177	1	"*"	202	11.8823529411765	"chr2.45"
"chr2.868203"	"chr2"	868203	868203	1	"*"	152	10.1333333333333	"chr2.45"
"chr2.868204"	"chr2"	868204	868204	1	"*"	262	14.5555555555556	"chr2.45"
"chr2.868215"	"chr2"	868215	868215	1	"*"	264	14.6666666666667	"chr2.45"
"chr2.868246"	"chr2"	868246	868246	1	"*"	208	13	"chr2.45"
"chr2.868253"	"chr2"	868253	868253	1	"*"	204	13.6	"chr2.45"
"chr2.868261"	"chr2"	868261	868261	1	"*"	192	12.8	"chr2.45"
"chr2.868273"	"chr2"	868273	868273	1	"*"	171	12.2142857142857	"chr2.45"
"chr2.868279"	"chr2"	868279	868279	1	"*"	170	12.1428571428571	"chr2.45"
"chr2.871125"	"chr2"	871125	871125	1	"*"	107	7.64285714285714	"chr2.46"
"chr2.871136"	"chr2"	871136	871136	1	"*"	118	7.86666666666667	"chr2.46"
"chr2.871139"	"chr2"	871139	871139	1	"*"	122	8.13333333333333	"chr2.46"
"chr2.871142"	"chr2"	871142	871142	1	"*"	121	8.06666666666667	"chr2.46"
"chr2.871182"	"chr2"	871182	871182	1	"*"	175	9.72222222222222	"chr2.46"
"chr2.871193"	"chr2"	871193	871193	1	"*"	187	10.3888888888889	"chr2.46"
"chr2.871210"	"chr2"	871210	871210	1	"*"	186	9.78947368421053	"chr2.46"
"chr2.871239"	"chr2"	871239	871239	1	"*"	153	8.5	"chr2.46"
"chr2.871253"	"chr2"	871253	871253	1	"*"	138	8.11764705882353	"chr2.46"
"chr2.871292"	"chr2"	871292	871292	1	"*"	118	7.375	"chr2.46"
"chr2.871303"	"chr2"	871303	871303	1	"*"	146	9.125	"chr2.46"
"chr2.871317"	"chr2"	871317	871317	1	"*"	200	11.1111111111111	"chr2.46"
"chr2.871354"	"chr2"	871354	871354	1	"*"	265	13.9473684210526	"chr2.46"
"chr2.871355"	"chr2"	871355	871355	1	"*"	113	7.0625	"chr2.46"
"chr2.871363"	"chr2"	871363	871363	1	"*"	287	15.1052631578947	"chr2.46"
"chr2.871364"	"chr2"	871364	871364	1	"*"	106	7.06666666666667	"chr2.46"
"chr2.871374"	"chr2"	871374	871374	1	"*"	303	15.9473684210526	"chr2.46"
"chr2.871375"	"chr2"	871375	871375	1	"*"	109	7.78571428571429	"chr2.46"
"chr2.871433"	"chr2"	871433	871433	1	"*"	400	21.0526315789474	"chr2.46"
"chr2.871434"	"chr2"	871434	871434	1	"*"	136	9.06666666666667	"chr2.46"
"chr2.871451"	"chr2"	871451	871451	1	"*"	366	19.2631578947368	"chr2.46"
"chr2.871452"	"chr2"	871452	871452	1	"*"	151	8.88235294117647	"chr2.46"
"chr2.871468"	"chr2"	871468	871468	1	"*"	317	16.6842105263158	"chr2.46"
"chr2.871469"	"chr2"	871469	871469	1	"*"	137	9.13333333333333	"chr2.46"
"chr2.871478"	"chr2"	871478	871478	1	"*"	291	16.1666666666667	"chr2.46"
"chr2.871479"	"chr2"	871479	871479	1	"*"	125	8.92857142857143	"chr2.46"
"chr2.871487"	"chr2"	871487	871487	1	"*"	246	14.4705882352941	"chr2.46"
"chr2.871504"	"chr2"	871504	871504	1	"*"	215	12.6470588235294	"chr2.46"
"chr2.880196"	"chr2"	880196	880196	1	"*"	141	10.0714285714286	"chr2.47"
"chr2.880197"	"chr2"	880197	880197	1	"*"	211	11.1052631578947	"chr2.47"
"chr2.880199"	"chr2"	880199	880199	1	"*"	144	10.2857142857143	"chr2.47"
"chr2.880200"	"chr2"	880200	880200	1	"*"	217	11.4210526315789	"chr2.47"
"chr2.880210"	"chr2"	880210	880210	1	"*"	161	10.7333333333333	"chr2.47"
"chr2.880211"	"chr2"	880211	880211	1	"*"	242	12.7368421052632	"chr2.47"
"chr2.880220"	"chr2"	880220	880220	1	"*"	154	11	"chr2.47"
"chr2.880221"	"chr2"	880221	880221	1	"*"	273	14.3684210526316	"chr2.47"
"chr2.880222"	"chr2"	880222	880222	1	"*"	162	11.5714285714286	"chr2.47"
"chr2.880223"	"chr2"	880223	880223	1	"*"	278	14.6315789473684	"chr2.47"
"chr2.880233"	"chr2"	880233	880233	1	"*"	173	11.5333333333333	"chr2.47"
"chr2.880234"	"chr2"	880234	880234	1	"*"	292	15.3684210526316	"chr2.47"
"chr2.880243"	"chr2"	880243	880243	1	"*"	194	11.4117647058824	"chr2.47"
"chr2.880244"	"chr2"	880244	880244	1	"*"	304	16	"chr2.47"
"chr2.880260"	"chr2"	880260	880260	1	"*"	194	11.4117647058824	"chr2.47"
"chr2.880261"	"chr2"	880261	880261	1	"*"	302	15.8947368421053	"chr2.47"
"chr2.880267"	"chr2"	880267	880267	1	"*"	189	11.8125	"chr2.47"
"chr2.880268"	"chr2"	880268	880268	1	"*"	298	15.6842105263158	"chr2.47"
"chr2.880273"	"chr2"	880273	880273	1	"*"	179	11.9333333333333	"chr2.47"
"chr2.880274"	"chr2"	880274	880274	1	"*"	303	15.9473684210526	"chr2.47"
"chr2.880291"	"chr2"	880291	880291	1	"*"	184	11.5	"chr2.47"
"chr2.880292"	"chr2"	880292	880292	1	"*"	304	16	"chr2.47"
"chr2.880304"	"chr2"	880304	880304	1	"*"	178	11.125	"chr2.47"
"chr2.880305"	"chr2"	880305	880305	1	"*"	301	15.8421052631579	"chr2.47"
"chr2.880321"	"chr2"	880321	880321	1	"*"	167	11.1333333333333	"chr2.47"
"chr2.880322"	"chr2"	880322	880322	1	"*"	297	15.6315789473684	"chr2.47"
"chr2.883622"	"chr2"	883622	883622	1	"*"	169	11.2666666666667	"chr2.48"
"chr2.883623"	"chr2"	883623	883623	1	"*"	120	8.57142857142857	"chr2.48"
"chr2.883639"	"chr2"	883639	883639	1	"*"	185	12.3333333333333	"chr2.48"
"chr2.883640"	"chr2"	883640	883640	1	"*"	138	9.2	"chr2.48"
"chr2.883696"	"chr2"	883696	883696	1	"*"	340	17.8947368421053	"chr2.48"
"chr2.883697"	"chr2"	883697	883697	1	"*"	163	10.1875	"chr2.48"
"chr2.883725"	"chr2"	883725	883725	1	"*"	469	24.6842105263158	"chr2.48"
"chr2.883726"	"chr2"	883726	883726	1	"*"	229	12.7222222222222	"chr2.48"
"chr2.883733"	"chr2"	883733	883733	1	"*"	526	27.6842105263158	"chr2.48"
"chr2.883734"	"chr2"	883734	883734	1	"*"	245	13.6111111111111	"chr2.48"
"chr2.883778"	"chr2"	883778	883778	1	"*"	653	34.3684210526316	"chr2.48"
"chr2.883779"	"chr2"	883779	883779	1	"*"	359	18.8947368421053	"chr2.48"
"chr2.883799"	"chr2"	883799	883799	1	"*"	643	33.8421052631579	"chr2.48"
"chr2.883800"	"chr2"	883800	883800	1	"*"	329	17.3157894736842	"chr2.48"
"chr2.883815"	"chr2"	883815	883815	1	"*"	597	31.4210526315789	"chr2.48"
"chr2.883816"	"chr2"	883816	883816	1	"*"	321	16.8947368421053	"chr2.48"
"chr2.883824"	"chr2"	883824	883824	1	"*"	627	33	"chr2.48"
"chr2.883825"	"chr2"	883825	883825	1	"*"	321	17.8333333333333	"chr2.48"
"chr2.883832"	"chr2"	883832	883832	1	"*"	617	32.4736842105263	"chr2.48"
"chr2.883833"	"chr2"	883833	883833	1	"*"	331	18.3888888888889	"chr2.48"
"chr2.883836"	"chr2"	883836	883836	1	"*"	640	33.6842105263158	"chr2.48"
"chr2.883837"	"chr2"	883837	883837	1	"*"	340	17.8947368421053	"chr2.48"
"chr2.883844"	"chr2"	883844	883844	1	"*"	662	34.8421052631579	"chr2.48"
"chr2.883845"	"chr2"	883845	883845	1	"*"	341	17.9473684210526	"chr2.48"
"chr2.883877"	"chr2"	883877	883877	1	"*"	631	33.2105263157895	"chr2.48"
"chr2.883878"	"chr2"	883878	883878	1	"*"	416	21.8947368421053	"chr2.48"
"chr2.883889"	"chr2"	883889	883889	1	"*"	621	32.6842105263158	"chr2.48"
"chr2.883890"	"chr2"	883890	883890	1	"*"	430	22.6315789473684	"chr2.48"
"chr2.883893"	"chr2"	883893	883893	1	"*"	591	31.1052631578947	"chr2.48"
"chr2.883894"	"chr2"	883894	883894	1	"*"	424	22.3157894736842	"chr2.48"
"chr2.883947"	"chr2"	883947	883947	1	"*"	362	19.0526315789474	"chr2.48"
"chr2.883948"	"chr2"	883948	883948	1	"*"	277	14.5789473684211	"chr2.48"
"chr2.883963"	"chr2"	883963	883963	1	"*"	278	15.4444444444444	"chr2.48"
"chr2.883964"	"chr2"	883964	883964	1	"*"	219	12.1666666666667	"chr2.48"
"chr2.883975"	"chr2"	883975	883975	1	"*"	213	11.8333333333333	"chr2.48"
"chr2.883976"	"chr2"	883976	883976	1	"*"	183	10.1666666666667	"chr2.48"
"chr2.916057"	"chr2"	916057	916057	1	"*"	396	20.8421052631579	"chr2.49"
"chr2.916058"	"chr2"	916058	916058	1	"*"	396	20.8421052631579	"chr2.49"
"chr2.916090"	"chr2"	916090	916090	1	"*"	402	21.1578947368421	"chr2.49"
"chr2.916091"	"chr2"	916091	916091	1	"*"	421	22.1578947368421	"chr2.49"
"chr2.916129"	"chr2"	916129	916129	1	"*"	440	23.1578947368421	"chr2.49"
"chr2.916130"	"chr2"	916130	916130	1	"*"	407	21.4210526315789	"chr2.49"
"chr2.916136"	"chr2"	916136	916136	1	"*"	428	22.5263157894737	"chr2.49"
"chr2.916137"	"chr2"	916137	916137	1	"*"	407	21.4210526315789	"chr2.49"
"chr2.916145"	"chr2"	916145	916145	1	"*"	417	21.9473684210526	"chr2.49"
"chr2.916146"	"chr2"	916146	916146	1	"*"	401	21.1052631578947	"chr2.49"
"chr2.916185"	"chr2"	916185	916185	1	"*"	409	21.5263157894737	"chr2.49"
"chr2.916186"	"chr2"	916186	916186	1	"*"	402	21.1578947368421	"chr2.49"
"chr2.916190"	"chr2"	916190	916190	1	"*"	411	21.6315789473684	"chr2.49"
"chr2.916191"	"chr2"	916191	916191	1	"*"	419	22.0526315789474	"chr2.49"
"chr2.916201"	"chr2"	916201	916201	1	"*"	413	22.9444444444444	"chr2.49"
"chr2.916202"	"chr2"	916202	916202	1	"*"	431	22.6842105263158	"chr2.49"
"chr2.916228"	"chr2"	916228	916228	1	"*"	338	18.7777777777778	"chr2.49"
"chr2.916229"	"chr2"	916229	916229	1	"*"	386	20.3157894736842	"chr2.49"
"chr2.916266"	"chr2"	916266	916266	1	"*"	214	13.375	"chr2.49"
"chr2.916267"	"chr2"	916267	916267	1	"*"	234	12.3157894736842	"chr2.49"
"chr2.930104"	"chr2"	930104	930104	1	"*"	173	10.8125	"chr2.50"
"chr2.930105"	"chr2"	930105	930105	1	"*"	145	8.52941176470588	"chr2.50"
"chr2.930123"	"chr2"	930123	930123	1	"*"	215	11.9444444444444	"chr2.50"
"chr2.930124"	"chr2"	930124	930124	1	"*"	206	11.4444444444444	"chr2.50"
"chr2.930133"	"chr2"	930133	930133	1	"*"	229	12.7222222222222	"chr2.50"
"chr2.930134"	"chr2"	930134	930134	1	"*"	231	12.8333333333333	"chr2.50"
"chr2.930142"	"chr2"	930142	930142	1	"*"	238	14	"chr2.50"
"chr2.930143"	"chr2"	930143	930143	1	"*"	239	13.2777777777778	"chr2.50"
"chr2.930148"	"chr2"	930148	930148	1	"*"	248	14.5882352941176	"chr2.50"
"chr2.930149"	"chr2"	930149	930149	1	"*"	246	13.6666666666667	"chr2.50"
"chr2.930152"	"chr2"	930152	930152	1	"*"	262	14.5555555555556	"chr2.50"
"chr2.930153"	"chr2"	930153	930153	1	"*"	250	13.8888888888889	"chr2.50"
"chr2.930160"	"chr2"	930160	930160	1	"*"	272	16	"chr2.50"
"chr2.930161"	"chr2"	930161	930161	1	"*"	274	15.2222222222222	"chr2.50"
"chr2.930163"	"chr2"	930163	930163	1	"*"	270	15.8823529411765	"chr2.50"
"chr2.930164"	"chr2"	930164	930164	1	"*"	275	15.2777777777778	"chr2.50"
"chr2.930218"	"chr2"	930218	930218	1	"*"	266	14.7777777777778	"chr2.50"
"chr2.930219"	"chr2"	930219	930219	1	"*"	292	16.2222222222222	"chr2.50"
"chr2.930236"	"chr2"	930236	930236	1	"*"	231	13.5882352941176	"chr2.50"
"chr2.930237"	"chr2"	930237	930237	1	"*"	248	14.5882352941176	"chr2.50"
"chr2.930243"	"chr2"	930243	930243	1	"*"	213	12.5294117647059	"chr2.50"
"chr2.930244"	"chr2"	930244	930244	1	"*"	232	12.8888888888889	"chr2.50"
"chr2.930256"	"chr2"	930256	930256	1	"*"	189	11.1176470588235	"chr2.50"
"chr2.930257"	"chr2"	930257	930257	1	"*"	207	12.1764705882353	"chr2.50"
"chr2.930274"	"chr2"	930274	930274	1	"*"	185	10.8823529411765	"chr2.50"
"chr2.930275"	"chr2"	930275	930275	1	"*"	165	10.3125	"chr2.50"
"chr2.930286"	"chr2"	930286	930286	1	"*"	171	10.6875	"chr2.50"
"chr2.930287"	"chr2"	930287	930287	1	"*"	139	9.26666666666667	"chr2.50"
"chr2.930340"	"chr2"	930340	930340	1	"*"	116	7.73333333333333	"chr2.50"
"chr2.930348"	"chr2"	930348	930348	1	"*"	107	7.64285714285714	"chr2.50"
"chr2.932944"	"chr2"	932944	932944	1	"*"	279	16.4117647058824	"chr2.51"
"chr2.932945"	"chr2"	932945	932945	1	"*"	311	17.2777777777778	"chr2.51"
"chr2.932958"	"chr2"	932958	932958	1	"*"	332	18.4444444444444	"chr2.51"
"chr2.932959"	"chr2"	932959	932959	1	"*"	375	19.7368421052632	"chr2.51"
"chr2.932961"	"chr2"	932961	932961	1	"*"	337	17.7368421052632	"chr2.51"
"chr2.932962"	"chr2"	932962	932962	1	"*"	402	21.1578947368421	"chr2.51"
"chr2.932987"	"chr2"	932987	932987	1	"*"	412	21.6842105263158	"chr2.51"
